source_sku,title,description,brand,price,availability,url,image_url
7414053,Borracha Branca Little Monster,"Ideal para trazer sempre no estojo devido ao seu pequeno formato. Borracha divertida para as crianças.   Características:   Cor: Branco  Peso: 23,48g",Maped,1.79,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7414053_ac3334d5-8a50-4357-b9b4-b4e5d4dc60e6.jpg?v=1726527764
4879376,Borracha Branca Oval com Proteção 2 unidades Note!,Conjunto de 2 borrachas brancas para lápis que apaga sem deixar marcas nem danificar o papel. Com proteção que permite manter a borracha mais limpa e torná-la mais ergonómica. Produto livre de PVC.   Características:   Cor: Branco  Formato: Oval  Unidades: 2  Inclui: Proteção,Note!,1.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/4879376_1.jpg?v=1726568897
2618397,Borracha Branca Technic 2 unidades Maped,Borracha com formato clássico para uma máxima eficiência e resistência. Apta para uso técnico. Menos resíduos que uma borracha sem esta função.   Características:   Cor: Branco  Formato: Retangular  Unidades: 2,Maped,2.09,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/2618397.jpg?v=1726569711
7346241,Borracha Cinza Maleável,"Ideal para trazer sempre no estojo devido ao seu pequeno formato. A borracha Talens garante a maior eficiência do uso, reduzindo ao mesmo tempo a produção de resíduos, sendo por isso ideal tanto para uso escolar como profissional.   Características:   Cor: Cinza  Dimensões: Comprimento x Largura x Altura: 16 x 2,5 x 2,5cm  Peso: 21g",Talens,1.89,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7346241_direito.jpg?v=1739382649
6048997,Borracha com Caixa Protetora + Pincel,Dimensões: alt.4.9 x larg.3.7 x comp.2.2 cm; peso: 0.03kg,Milan,1.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/6048997.jpg?v=1745246462
7169305,Borracha Cor Pastel com Proteção (várias cores),"Borrachas para apagar lápis sobre papel transparente, papel vegetal ou pelicula de desenho.   Características:   Cor: Rosa, Verde, Azul, Lilás  Dimensões: Comprimento x Largura x Altura: 15 x 6,6 x 11cm  Peso: 34,8g  Aviso: Este artigo existe nos modelos disponíveis na imagem. Para escolher o seu modelo/cor, no momento da confirmação da encomenda, indique no campo notas o modelo pretendido. No caso de falta de stock do modelo pretendido ou na ausência de indicação poderá receber qualquer modelo em função da disponibilidade de stock (incluindo modelos não apresentados na fotografia). Poderá sempre trocar ou devolver em qualquer uma das mais de 75 lojas note!",Staedtler,3.69,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7169305_novo_4.jpg?v=1726528036
7414056,Borracha Cores Pastel,"Borrachas quadradas em vários tons pastel, ideais para trazer sempre no estojo devido ao seu pequeno formato.   Características:   Cor: Rosa, Verde, Lilás  Dimensões: Comprimento x Largura x Altura: 15 x 1 x 15cm  Peso: 800g",Maped,3.39,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7414056_8176e56f-44c1-4f09-ad42-3c169ebfa859.jpg?v=1726527757
8182393,Borracha Eye Pink Magic,Dimensões: alt.9.3 x larg.1 x comp.11.5 cm; peso: 0.052kg,Outras Marcas,1,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/8182393.jpg?v=1745246744
8182433,Borracha Fun Sort Bunny Joy 6 Unidades,Dimensões: alt.20 x larg.0.9 x comp.11 cm; peso: 0.07kg,Outras Marcas,2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/8182433.jpg?v=1744285281
2418816,Borracha Maped Technic 4 unidades,Borracha com formato clássico para uma máxima eficiência e resistência. Apta para uso técnico. Menos resíduos que uma borracha sem esta função.   Características:   Cor: Branco  Formato: Retangular  Unidades: 4,Maped,2.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/2418816.jpg?v=1726569755
4413896,Borracha Mini Branca 3 unidades Note!,Conjunto de 3 mini borrachas brancas para lápis que apaga sem deixar marcas nem danificar o papel. Produto livre de PVC.   Características:   Cor: Branco  Formato: Retangular  Unidades: 3,Note!,1.59,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/4413896_1.jpg?v=1739468738
3608211,Borracha Mini Softy 3 unidades Maped,"Ideal para trazer sempre no estojo devido ao seu pequeno formato, a borracha branca Mini Softy garante a maior eficiência do uso, proporcionando uma textura suave e confortável, sendo por isso ideal tanto para uso escolar como profissional.   Características:   Cor: Branco  Formato: Retangular  Unidades: 3",Maped,1.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/3608211_5acb4dcf-7467-437c-ace5-b4c67b37a587.jpg?v=1726567199
2608108,Borracha Mini Technic 3 unidades Maped,"Ideal para trazer sempre no estojo devido ao seu pequeno formato. A borracha branca Mini Technic garante a maior eficiência do uso, reduzindo ao mesmo tempo a produção de resíduos, sendo por isso ideal tanto para uso escolar como profissional.   Características:   Cor: Branco  Formato: Retangular  Unidades: 3",Maped,1.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/2608108_2a2ea81f-057f-47c1-a730-c4a0005dc537.jpg?v=1726567202
6217798,Borracha Mini Technic 9 unidades Maped,"Ideal para trazer sempre no estojo devido ao seu pequeno formato. A borracha branca Mini Technic garante a maior eficiência do uso, reduzindo ao mesmo tempo a produção de resíduos, sendo por isso ideal tanto para uso escolar como profissional.   Características:   Cor: Branco  Formato: Retangular  Unidades: 9",Maped,4.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/6217798_d354ddcb-78a9-4a57-8876-5ff380f5db6b.jpg?v=1726528578
2418795,Borracha Mista 2 unidades Maped,"Borracha com dupla utilização: a parte rosa é indicada para apagar lápis de carvão ou grafite, enquanto que a parte azul é indicada para apagar tinta de caneta. É assim um instrumento completo, ideal tanto para o uso escolar como profissional. Feito com material natural.   Características:   Cor: Azul e Vermelho  Formato: Retangular  Unidades: 2",Maped,1.79,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/2418795_d93c3381-1da7-4ecb-870c-60a268f6a1fc.jpg?v=1726567177
6808246,Borracha Mista 2 unidades Note!,Conjunto de 2 borrachas mista para lápis e tinta que apaga sem deixar marcas nem danificar o papel. Área vermelha indicada para grafite e área azul indicada para tinta. Produto livre de PVC.   Características:   Cor: Azul e Vermelho  Formato: Retangular  Unidades: 2,Note!,1.19,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/6808246_3.jpg?v=1739469057
7607759,Borracha Pão com Caixa Plástica Faber Castell,"A borracha Pão da Faber Castell, com caixa plástica, é uma excelente opção para quem procura um produto de alta qualidade para corrigir com precisão. A sua textura macia garante uma remoção limpa dos erros, enquanto a caixa plástica protege a borracha, evitando que quebre. Ideal para uso escolar e profissional, é perfeita para quem precisa de um material durável e eficiente.   Características:   Cor: Cinza",Faber Castell,1.29,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7607759_4d62c2da-e43d-447f-960a-92216fbbbd9e.jpg?v=1726517339
7126437,Borracha Pastel 4 unidades Note!,"Conjunto de 4 borrachas para lápis que apaga sem deixar marcas nem danificar o papel. Produto livre de PVC.   Características:   Cor: Rosa, Roxo, Verde e Amarelo  Formato: Oval  Unidades: 4",Note!,2.49,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7126437_1.jpg?v=1739469131
7777733,Borracha Precision Wood Smiling Planet 2 Unidades,"Dimensões: alt.12,4 x larg.7 x comp.1,6 cm; peso: 0,045kg",Maped,2.79,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7777733.jpg?v=1726514773
6614062,Borracha Preta 2 unidades Note!,Conjunto de 2 borrachas pretas para lápis que apaga sem deixar marcas nem danificar o papel. Produto livre de PVC.   Características:   Cor: Preto  Formato: Retangular  Unidades: 2,Note!,1.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/6614062_1.jpg?v=1739469149
2123409,Borracha Rasoplast 3 unidades Staedtler,"Conjunto de duas borrachas + 1 de oferta, para escola e escritório, com nova fórmula, tira de papelão e embalagem de celofane. Sem ftalatos ou látex.   Características:   Cor: Branco  Formato: Retangular  Unidades: 3",Staedtler,2.69,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/2123409_bb4e0866-ea87-455c-868d-3d0914f6ef10.jpg?v=1726569847
5832749,Borracha Rotring Tikky 20,Dimensões: alt.1.1 x larg.2.2 x comp.6.4 cm; peso: 0.02kg,Rotring,0.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/5832749.jpg?v=1745246420
2418809,Borracha Tipo Caneta Maped,"A borracha Gom Pen vem com um suporte para ser usada como se fosse uma caneta. O botão lateral permite descer a borracha à medida que esta for sendo usada, com mecanismo de tranca. Sem PVC, a borracha branca tem formato cilíndrico, mas o suporte tem um formato circular ergonómico, para maior conforto no uso. Recarregável.   Características:   Cor: Branco  Formato: Cilíndrico  Unidades: 1",Maped,3.49,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/2418809_4261ba9f-6486-4b29-863b-b2c57a58c812.jpg?v=1726567181
4413912,Borracha Triangular 3 unidades Note!,Conjunto de 3 borrachas brancas para lápis que apaga sem deixar marcas nem danificar o papel. Borrachas em formato triangular para maior precisão ao apagar. Produto livre de PVC.   Características:   Cor: Branco  Formato: Triangular  Unidades: 3,Note!,1.59,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/4413912_2.jpg?v=1739468545
7165513,Borracha Zenoa Plus,"Dimensões: alt.5,2 x larg.5,41 x comp.2,3 cm; peso: 3,14g",Maped,2.25,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7165513_38de4609-e252-4870-8596-36c289388ed8.jpg?v=1726528281
8363699,Box Conjunto Colorir Stitch,Dimensões: alt.24 x larg.8 x comp.8 cm; peso: 0.28kg,Stitch,9.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/8363699.jpg?v=1744819033
7548363,Cad Agraf A4 P Easybook Maxi Oxford,"Dimensões: alt.22,2 x larg.0,8 x comp.30,6 cm; peso: 0,359kg",Oxford,6.79,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7548363.jpg?v=1732644662
8182409,Caderno 80 Folhas Eye Pink Magic,Dimensões: alt.17.5 x larg.2.8 x comp.15.6 cm; peso: 0.061kg,Outras Marcas,3,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/8182409.jpg?v=1745246884
8182454,Caderno A5 80g 80 Folhas + 5 Marcadores Good Day,Dimensões: alt.20.5 x larg.2 x comp.18 cm; peso: 0.09kg,Outras Marcas,6,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/8182454.jpg?v=1744285360
7395449,Caderno A5 All Black,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395449_e5f08aac-7910-4e30-8874-3c95887e2425.jpg?v=1726528309
7395048,Caderno A5 All Blue,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395048_a8d43613-2029-4ee9-80a7-5ea10e58a35f.jpg?v=1726528396
7395049,Caderno A5 All Green,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395049_018b2c22-0b0b-4291-8065-af4964f3730d.jpg?v=1726528393
7395050,Caderno A5 All Purple,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395050_fcca09ed-7c2e-472c-8ab8-cb1dcb77cd48.jpg?v=1726528391
7395051,Caderno A5 All Red,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395051_bdbe1dab-c44f-4e24-94e4-80bc84151252.jpg?v=1726528388
7395052,Caderno A5 All White,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,21.9,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395052_1.webp?v=1739361739
7395053,Caderno A5 All Yellow,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395053_a33341d0-95a8-4d0c-926a-f8b9f56d4e44.jpg?v=1726528383
7395054,Caderno A5 Amarelo Pastel,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395054_1.webp?v=1739364937
7395105,Caderno A5 Arco-Íris Pastel,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,21.9,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395105_501b0b0e-6788-4584-a7e7-568dd132fe77.jpg?v=1739351668
7395106,Caderno A5 Azul Pastel,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395106_03576d4a-612a-4b17-8b02-ec4fcf5e7abf.jpg?v=1726528381
7395107,Caderno A5 Bianco,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,21.9,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395107_1.webp?v=1739364874
7791661,Caderno A5 Blue Creat Journal By Miguel Luz,"Dimensões: alt.22 x larg.17 x comp.2 cm; peso: 0,442kg",Caderno Inteligente,24.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7791661.jpg?v=1726516226
8036299,Caderno A5 C/Separadores - Arco-Íris,"Dimensões: alt.21 x larg.1,5 x comp.14,8 cm; peso: 0,45kg",Mp,5.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/8036299.jpg?v=1735306199
7395109,Caderno A5 Cool Grey,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395109_f7036ae0-9585-466a-8f08-6e5247c09891.jpg?v=1739352105
7395110,Caderno A5 Dark Blue,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395110_b111bc35-053d-40bf-b3cc-aebb952cdf2b.jpg?v=1726528378
7877352,Caderno A5 Fino Your Colour Lemony,"alt.21 x larg.15 x comp.0,7 cm;  32 Folhas;  Capa Acartonada;",Note!,2.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7877352.jpg?v=1726508389
7993075,Caderno A5 Gift Miss Lemonade,"alt.2 x larg.13,5 x comp.21,5 cm  Aviso: Este artigo existe nos modelos disponíveis na imagem. Para escolher o seu modelo/cor, no momento da confirmação da encomenda, indique no campo notas o modelo pretendido. No caso de falta de stock do modelo pretendido ou na ausência de indicação poderá receber qualquer modelo em função da disponibilidade de stock (incluindo modelos não apresentados na fotografia). Poderá sempre trocar ou devolver em qualquer uma das mais de 83 lojas note!",Miss Lemonade,8.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/Designsemnome_5.gif?v=1726503696
7804019,Caderno A5 Good Vibes By Indy,"Dimensões: alt.22 x larg.17 x comp.2 cm; peso: 0,442kg",Caderno Inteligente,24.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7804019.jpg?v=1726513840
7638921,Caderno A5 Liso Signature Classic Oxford (artigo sortido),"O teu caderno é o teu aliado no trabalho: dá-te a oportunidade de mostrar a tua personalidade e ajuda-te a recordar informações importantes. Por isso, a OXFORD criou os cadernos SIGNATURE: cadernos cosidos com capas extraduras forradas com borracha com uma abertura total, fecho com elástico e fita marcadora de páginas. O papel acetinado branco de alta qualidade 90 gr Optik Paper ® permite escrever em ambas as faces do papel sem que a tinta transfira. Compatível com a app Scribzee para digitalizar com o smartphone, organizar em nuvem e partilhar em alta qualidade.   Características:   Cor: Azul, Cinza, Vermelho, Preto  Tamanho: A5  Número de folhas: 80  Tipo de folha: Liso  Gramagem:90g  Dimensões: alt.1.6 x larg.15.2 x comp.21.3 cm  Aviso: Este artigo existe nos modelos disponíveis na imagem. Para escolher o seu modelo/cor, no momento da confirmação da encomenda, indique no campo notas o modelo pretendido. No caso de falta de stock do modelo pretendido ou na ausência de indicação poderá receber qualquer modelo em função da disponibilidade de stock (incluindo modelos não apresentados na fotografia). Poderá sempre trocar ou devolver em qualquer uma das lojas note!",Oxford,11.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7638921.jpg?v=1726519202
7395115,Caderno A5 Mapa Mundi A5 Edição Especial Gocase,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,24,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395115_82cc53ea-e268-44f1-809b-4d65dd00407e.jpg?v=1726528372
7638904,Caderno A5 Pautado Signature Pastel Oxford (artigo sortido),"A linha Oxford Signature é uma linha de cadernos cosidos com capas extraduras forradas com borracha com uma abertura total, fecho com elástico e fita marcadora de páginas.   Características:   Cor: Vermelho, Azul, Roxo, Rosa, Verde  Tamanho: A5  Número de folhas: 80  Tipo de folha: Liso  Gramagem:90g  Dimensões: alt.1.6 x larg.15.2 x comp.21.3 cm  Aviso: Este artigo existe nos modelos disponíveis na imagem. Para escolher o seu modelo/cor, no momento da confirmação da encomenda, indique no campo notas o modelo pretendido. No caso de falta de stock do modelo pretendido ou na ausência de indicação poderá receber qualquer modelo em função da disponibilidade de stock (incluindo modelos não apresentados na fotografia). Poderá sempre trocar ou devolver em qualquer uma das lojas note!",Oxford,11.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7638904_153ddb7b-0886-4b1e-b94d-a68b27a0e78c.jpg?v=1726520011
7395118,Caderno A5 Príncipe De Gales 2.0,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,21.9,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395118_b34abb02-34ea-45f9-bcd9-3e26568b8088.jpg?v=1726528369
7395119,Caderno A5 Rosa Pastel,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395119_68b49df2-3239-457a-8042-cb2768c12a12.jpg?v=1739356915
7395120,Caderno A5 Venice,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,24,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395120_1.webp?v=1739362496
7395121,Caderno A5 Verde Pastel,"Dimensões: alt.22,2 x larg.17 x comp.2,2 cm; peso: 0,45g",Caderno Inteligente,19.2,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7395121.webp?v=1739358139
8034144,Caderno A5 Your Colour Joyful Note!,"Who are you? Joyful - O carisma é a tua maior arma.  Enfrentas os desafios com determinação, sabes como estar e energizar a sala a teu favor. És contagiante em qualquer lado.  Dimensões: alt.19,5 x larg.14 x comp.1,2 cm; peso: 0,27kg",Note!,8.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/8034144_1143ec0b-5975-4b24-baca-ac30df52f064.jpg?v=1729532759
7728487,Caderno A5 Your Colour Pautado Mindful Note!,"Com uma coleção de cores permanentes e sazonais, há sempre um caderno your colour que combina com a tua personalidade ou o teu estado de espírito! Revela-te!     MINDFUL -    Pensas e refletes sobre tudo. Ponderas antes de agir.     Características:   Cor: Beje  Tamanho: A5  Folhas: 80  Capa flexível e suave  Pautado",Note!,8.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7728487_0db2248b-8945-4922-bf82-97234c181595.jpg?v=1726520374
7728484,Caderno A5 Your Colour Pautado Reliable Note!,"Com uma coleção de cores permanentes e sazonais, há sempre um caderno your colour que combina com a tua personalidade ou o teu estado de espírito! Revela-te!     RELIABLE -    És consistente e não deixas ninguém na mão. És alguém em quem se pode confiar.    Características:   Cor: Cinza  Tamanho: A5  Folhas: 80  Capa flexível e suave  Pautado",Note!,8.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7728484_ba52ca68-bd44-4de5-85e0-6fa11da2202b.jpg?v=1726520382
7728486,Caderno A5 Your Colour Pautado Strong Note!,"Com uma coleção de cores permanentes e sazonais, há sempre um caderno your colour que combina com a tua personalidade ou o teu estado de espírito! Revela-te!     STRONG -    És forte nas tuas convicções. Sabes bem o que queres.     Características:   Cor: Bordeaux  Tamanho: A5  Folhas: 80  Capa flexível e suave  Pautado",Note!,8.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7728486_d257586c-ea0a-4b73-8b11-0e084261c150.jpg?v=1726520377
7728485,Caderno A5 Your Colour Pautado Wise Note!,"Com uma coleção de cores permanentes e sazonais, há sempre um caderno your colour que combina com a tua personalidade ou o teu estado de espírito! Revela-te!     WISE -    Tens bom senso e és a voz da razão. Sabes onde dedicar o teu tempo e energia.     Características:   Cor: Azul  Tamanho: A5  Folhas: 80  Capa flexível e suave  Pautado",Note!,8.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7728485_57fd202b-66c5-477d-a08d-609cc3ac7a6b.jpg?v=1726520379
8034143,Caderno A5 Your Colour Rockstar Note!,"Who are you? Rockstar - Vives a vida com intensidade e valorizas o momento. A tua paixão não passa despercebida e com confiança inspiras e motivas qualquer pessoa. És uma estrela.   Dimensões: alt.19,5 x larg.14 x comp.1,2 cm; peso: 0,27kg",Note!,8.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/8034143_01b20fdb-cf66-4e47-9e8d-022813c2716c.jpg?v=1729532752
8034142,Caderno A5 Your Colour Silky Note!,"Who are you? Silky - És Audaz, emanas estilo e originalidade em tudo o que fazes.  Desafias convenções e encantas com a tua presença magnética e criatividade. Tu és um icone.  Dimensões: alt.19,5 x larg.14 x comp.1,2 cm; peso: 0,27kg",Note!,8.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/8034142_1_1775da56-5b74-4612-acec-9f27d9a03b12.jpg?v=1729532754
7813387,Caderno A5 Your Colour Smothy Note!,"Dimensões: alt.19,5 x larg.14 x comp.1,2 cm; peso: 0,27kg",Note!,8.5,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7813387_60b9bb41-1bf1-4255-9a87-bb41ad7b4e85.jpg?v=1726512494
7728491,Caderno A6 Your Colour Liso Mindful Note!,"Com uma coleção de cores permanentes e sazonais, há sempre um caderno your colour que combina com a tua personalidade ou o teu estado de espírito! Revela-te!     MINDFUL -    Pensas e refletes sobre tudo. Ponderas antes de agir.     Características:   Cor: Beje  Tamanho: A6  Folhas: 80  Capa flexível e suave  Liso",Note!,7,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7728491_0c82b49b-22b8-4b92-b2fe-7a109cb7d3ec.jpg?v=1726520363
7728488,Caderno A6 Your Colour Liso Reliable Note!,"Com uma coleção de cores permanentes e sazonais, há sempre um caderno your colour que combina com a tua personalidade ou o teu estado de espírito! Revela-te!     RELIABLE -    És consistente e não deixas ninguém na mão. És alguém em quem se pode confiar.    Características:   Cor: Cinza  Tamanho: A6  Folhas: 80  Capa flexível e suave  Liso",Note!,7,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7728488_f902b8a5-e3de-4c28-a1e0-244239778584.jpg?v=1726520371
7728490,Caderno A6 Your Colour Liso Strong Note!,"Com uma coleção de cores permanentes e sazonais, há sempre um caderno your colour que combina com a tua personalidade ou o teu estado de espírito! Revela-te!     STRONG -    És forte nas tuas convicções. Sabes bem o que queres.     Características:   Cor: Bordeaux  Tamanho: A6  Folhas: 80  Capa flexível e suave  Liso",Note!,7,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7728490_bbc9d92d-2b3b-4190-a1d3-ab6283bf3b4a.jpg?v=1726520366
7728489,Caderno A6 Your Colour Liso Wise Note!,"Com uma coleção de cores permanentes e sazonais, há sempre um caderno your colour que combina com a tua personalidade ou o teu estado de espírito! Revela-te!     WISE -    Tens bom senso e és a voz da razão. Sabes onde dedicar o teu tempo e energia.     Características:   Cor: Azul  Tamanho: A6  Folhas: 80  Capa flexível e suave  Liso",Note!,7,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7728489_39704c2b-2018-4eb2-a6dc-7e7c1a81a923.jpg?v=1726520369
7346246,Caderno Agrafado 13X21Cm 120 Folhas 140G Amarelo,"Dimensões: alt.21 x larg.13 x comp.2 cm; peso: 0,378kg",Bruynzeel,10.49,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7346246_6c4c8310-ebcc-4591-ab71-6d6fa73c8bb3.jpg?v=1726526143
7346247,Caderno Agrafado 13X21Cm 120 Folhas 140G Verde,"Dimensões: alt.21 x larg.13 x comp.2 cm; peso: 0,378kg",Bruynzeel,10.49,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7346247_780b5941-3f25-41d4-b88b-a508c4e40beb.jpg?v=1726526140
7346253,Caderno Agrafado 13X21Cm 80 Folhas Preto 140G,"Dimensões: alt.21 x larg.13 x comp.2 cm; peso: 0,378kg",Sakura,10.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7346253_3420b346-a46b-4088-9651-a93d2f84b5a5.jpg?v=1726526118
7346287,"Caderno Agrafado 14,5X21Cm 80 Folhas 80G","Dimensões: alt.21 x larg.14,8 x comp.1,2 cm; peso: 0,29kg",Bruynzeel,7.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7346287_3aa26e30-8542-47cd-8ddd-f95b9eac8de3.jpg?v=1726526093
7346286,"Caderno Agrafado 14,8X21Cm 80 Folhas 140G","Dimensões: alt.21 x larg.14,8 x comp.1,2 cm; peso: 0,29kg",Bruynzeel,9.49,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7346286_e23cbff5-db53-411d-96f4-9eace10711a5.jpg?v=1726526107
4934825,Caderno Agrafado 2 Linhas A5 Pautado,"Caderno agrafado A5 de 2 linhas com 20 folhas com gramagem de 60g/m2. Ideal para aprender a desenhar as letras ou melhorar a caligrafia. Com espaço na capa para escrever o nome, disciplina, ano, turma e número.   Características:   Cor: Multicor  Tamanho: A5",Note!,1.49,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/4934825_92c84920-90ce-4548-aebd-09f4892208d6.jpg?v=1726567614
7346254,Caderno Agrafado 21X15Cm 80 Folhas Preto 140G,"Dimensões: alt.15 x larg.21 x comp.2 cm; peso: 0,428kg",Sakura,10.99,,,https://cdn.shopify.com/s/files/1/0844/5290/1130/files/7346254_2c8248a5-a8a4-4407-b968-4241c42c7a9a.jpg?v=1726526115
